COMPLAINT_ID,ACCOUNT_NUMBER,COMPLAINT_DATE,CATEGORY,COMPLAINT_REASON,ROOT_CAUSE_DRIVER,CHANNEL,SEVERITY,ESCALATION_FLAG,STATUS,OUTCOME,RESOLUTION_TYPE,RESOLUTION_DAYS,GOODWILL_AMOUNT,GSOP_COMPENSATION_FLAG,OMBUDSMAN_REFERRAL_FLAG,REPEAT_COMPLAINT_FLAG,VULNERABLE_CUSTOMER_FLAG
148,6000001683,2024-11-27,Payment / Direct Debit,DD taken twice in one month,Payment / Direct Debit,Phone,Low,False,Resolved - Not Upheld,Not Upheld,No Action Required,4,0.0,False,False,False,False
149,6000001683,2024-12-20,Refund Delay,Refund promised but not processed,No specific system driver,Phone,Medium,False,Resolved - Upheld,Upheld,Refund Issued,13,23.34,False,False,True,False
150,6000001683,2026-01-08,Smart Meter Installation,Installation left supply off,Smart Meter Installation,Webchat,Medium,False,Resolved - Upheld,Upheld,Apology,4,0.0,False,False,False,False
151,6000011210,2026-02-13,Debt / Collections Practice,Debt not owed - previous occupier,Debt / Collections Practice,Webchat,Medium,False,Resolved - Upheld,Upheld,Payment Plan Set Up,9,0.0,False,False,False,False
152,6000001209,2026-08-28,Refund Delay,Final credit refund overdue,No specific system driver,Phone,Medium,False,Open,,,0,0.0,False,False,False,False
153,6000013721,2025-03-08,Final Bill / Move Out,Final bill based on estimate,Final Bill / Move Out,Email,Low,False,Resolved - Not Upheld,Not Upheld,No Action Required,7,0.0,False,False,False,False
154,6000013721,2026-02-05,Debt / Collections Practice,Collections letter tone aggressive,Debt / Collections Practice,Webchat,Medium,False,Resolved - Partially Upheld,Partially Upheld,Payment Plan Set Up,10,0.0,False,False,False,False
155,6000023752,2025-10-06,Meter Reading Dispute,Read rejected as implausible,No specific system driver,Webchat,Low,False,Resolved - Upheld,Upheld,Bill Adjustment / Credit,5,9.34,False,False,False,False
156,6000021937,2026-08-07,Customer Service,Long call wait times,No specific system driver,App,Low,False,Open,,,0,0.0,False,False,False,False
157,6000004801,2025-03-20,Payment / Direct Debit,DD amount increased without notice,Payment / Direct Debit,Email,Low,False,Resolved - Partially Upheld,Partially Upheld,Refund Issued,7,24.37,False,False,False,False
158,6000004801,2025-07-22,Payment / Direct Debit,Payment not credited to account,Payment / Direct Debit,Email,Low,True,Resolved - Partially Upheld,Partially Upheld,Refund Issued,17,93.38,False,False,False,False
159,6000024804,2026-04-26,Refund Delay,Final credit refund overdue,No specific system driver,Letter,Medium,False,Resolved - Upheld,Upheld,Goodwill Payment,14,68.54,False,False,False,False
160,6000022921,2024-11-16,Smart Meter Installation,IHD not working after install,Smart Meter Installation,App,Medium,False,Resolved - Upheld,Upheld,GSOP Compensation,11,30.0,True,False,False,False
161,6000022921,2024-12-11,Payment / Direct Debit,DD cancelled in error,Payment / Direct Debit,App,Low,False,Resolved - Upheld,Upheld,Apology,4,0.0,False,False,True,False
162,6000022921,2025-04-11,Billing - Estimated Read,Catch-up bill after long estimation period,Billing - Estimated Read,Phone,Low,False,Resolved - Not Upheld,Not Upheld,No Action Required,14,0.0,False,False,False,False
163,6000022921,2025-11-02,Payment / Direct Debit,DD amount increased without notice,Payment / Direct Debit,Phone,Low,False,Resolved - Not Upheld,Not Upheld,No Action Required,13,0.0,False,False,False,False
164,6000021115,2025-05-05,Customer Service,Conflicting information from agents,No specific system driver,Email,Medium,False,Resolved - Partially Upheld,Partially Upheld,Apology,8,0.0,False,False,False,True
165,6000021115,2026-02-12,Billing - Incorrect Charges,Wrong tariff rate applied,No specific system driver,Webchat,Low,False,Resolved - Not Upheld,Not Upheld,No Action Required,9,0.0,False,False,False,True
166,6000021115,2026-07-28,Payment / Direct Debit,Payment not credited to account,Payment / Direct Debit,Webchat,Low,False,Resolved - Not Upheld,Not Upheld,No Action Required,8,0.0,False,False,False,True
167,6000001708,2025-03-20,Payment / Direct Debit,DD taken twice in one month,Payment / Direct Debit,Phone,Medium,False,Resolved - Upheld,Upheld,Process Correction & Staff Feedback,6,0.0,False,False,False,False
168,6000001708,2026-05-09,Payment / Direct Debit,DD taken twice in one month,Payment / Direct Debit,Phone,Low,False,Resolved - Upheld,Upheld,Apology,11,0.0,False,False,False,False
169,6000024291,2024-09-20,Website / App,App shows wrong balance,No specific system driver,Phone,Medium,False,Withdrawn,Upheld,Process Correction & Staff Feedback,13,0.0,False,False,False,False
170,6000024291,2025-09-16,Billing - Incorrect Charges,Wrong tariff rate applied,No specific system driver,App,Low,False,Resolved - Upheld,Upheld,Bill Adjustment / Credit,6,22.77,False,False,False,False
171,6000007365,2025-03-19,Billing - Back Billing,Large catch-up bill without warning,No specific system driver,Phone,Medium,False,Resolved - Not Upheld,Not Upheld,No Action Required,2,0.0,False,False,False,False
172,6000007365,2025-08-11,Billing - Incorrect Charges,Standing charge miscalculated,No specific system driver,Phone,Low,False,Resolved - Partially Upheld,Partially Upheld,Refund Issued,1,29.52,False,False,False,False
173,6000007365,2026-06-21,Final Bill / Move Out,Charged after move-out date,Final Bill / Move Out,Phone,Low,False,Resolved - Partially Upheld,Partially Upheld,Apology,4,0.0,False,False,False,False
174,6000018128,2024-08-22,Payment / Direct Debit,DD cancelled in error,Payment / Direct Debit,Social Media,Low,False,Resolved - Upheld,Upheld,Apology,11,0.0,False,False,False,False
175,6000005832,2024-09-03,Billing - Incorrect Charges,VAT applied incorrectly,No specific system driver,Webchat,Low,False,Resolved - Upheld,Upheld,Bill Adjustment / Credit,8,71.22,False,False,False,False
176,6000005832,2025-12-18,Billing - Back Billing,Charged for usage older than 12 months,No specific system driver,Webchat,Medium,True,Resolved - Upheld,Upheld,Bill Adjustment / Credit,35,39.48,False,False,False,False
177,6000014233,2025-02-16,Billing - Estimated Read,Bill based on estimate despite submitted read,Billing - Estimated Read,Phone,Low,False,Resolved - Upheld,Upheld,Goodwill Payment,3,36.09,False,False,False,False
178,6000014233,2025-10-15,Missed Appointment,Appointment cancelled same day,No specific system driver,Phone,Medium,False,Resolved - Upheld,Upheld,GSOP Compensation,13,30.0,True,False,False,False
179,6000004493,2025-05-12,Customer Service,Long call wait times,No specific system driver,Webchat,Low,False,Resolved - Partially Upheld,Partially Upheld,Goodwill Payment,4,25.01,False,False,False,False
180,6000016976,2025-04-01,Payment / Direct Debit,DD taken twice in one month,Payment / Direct Debit,Phone,Low,False,Resolved - Upheld,Upheld,Apology,1,0.0,False,False,False,True
181,6000016976,2025-07-25,Debt / Collections Practice,Collections letter tone aggressive,Debt / Collections Practice,Social Media,Medium,False,Resolved - Upheld,Upheld,Apology,10,0.0,False,False,False,True
182,6000016976,2025-09-12,Debt / Collections Practice,DCA contact despite payment plan,Debt / Collections Practice,Phone,Medium,False,Resolved - Not Upheld,Not Upheld,No Action Required,10,0.0,False,False,True,True
183,6000016976,2026-08-18,Debt / Collections Practice,DCA contact despite payment plan,Debt / Collections Practice,Phone,Medium,False,Open,,,0,0.0,False,False,False,True
184,6000009234,2026-03-20,Customer Service,Promised call-back never happened,No specific system driver,Webchat,Low,False,Resolved - Not Upheld,Not Upheld,No Action Required,8,0.0,False,False,False,False
185,6000024225,2025-01-23,Customer Service,Complaint not logged first time,No specific system driver,Social Media,Low,False,Resolved - Upheld,Upheld,Process Correction & Staff Feedback,12,0.0,False,False,False,False
186,6000024225,2026-08-28,Billing - Estimated Read,Bill based on estimate despite submitted read,Billing - Estimated Read,Phone,Low,False,Open,,,0,0.0,False,False,False,False
187,6000009217,2024-08-06,Website / App,Cannot submit meter reading online,No specific system driver,App,Low,False,Resolved - Upheld,Upheld,Apology,8,0.0,False,False,False,False
188,6000024197,2026-06-13,Refund Delay,Refund promised but not processed,No specific system driver,Phone,Medium,True,Resolved - Upheld,Upheld,Goodwill Payment,17,68.54,False,False,False,False
189,6000011937,2024-11-20,Customer Service,Promised call-back never happened,No specific system driver,Phone,Medium,False,Resolved - Not Upheld,Not Upheld,No Action Required,10,0.0,False,False,False,False
190,6000011937,2025-01-22,Website / App,App shows wrong balance,No specific system driver,Letter,Low,False,Resolved - Upheld,Upheld,Apology,9,0.0,False,False,True,False
191,6000022574,2025-01-28,Refund Delay,Refund promised but not processed,No specific system driver,Webchat,Medium,False,Resolved - Upheld,Upheld,Refund Issued,5,31.98,False,False,False,False
192,6000017799,2025-04-23,Billing - Estimated Read,Catch-up bill after long estimation period,Billing - Estimated Read,Phone,Low,False,Resolved - Upheld,Upheld,Bill Adjustment / Credit,6,18.05,False,False,False,False
193,6000001458,2024-12-15,Billing - Estimated Read,Catch-up bill after long estimation period,Billing - Estimated Read,App,Low,False,Resolved - Not Upheld,Not Upheld,No Action Required,5,0.0,False,False,False,False
194,6000001458,2026-03-18,Customer Service,Complaint not logged first time,No specific system driver,Phone,Medium,False,Resolved - Upheld,Upheld,Goodwill Payment,14,12.92,False,False,False,False
195,6000001458,2026-05-02,Missed Appointment,Engineer did not attend booked slot,No specific system driver,Email,Low,False,Resolved - Not Upheld,Not Upheld,No Action Required,7,0.0,False,False,True,False
196,6000008101,2026-04-24,Billing - Incorrect Charges,Duplicate charge on bill,No specific system driver,Phone,Low,False,Resolved - Upheld,Upheld,Refund Issued,10,18.78,False,False,False,False
197,6000021741,2026-08-04,Billing - Estimated Read,Catch-up bill after long estimation period,Billing - Estimated Read,Phone,Low,False,Open,,,0,0.0,False,False,False,False
198,6000002954,2025-09-08,Website / App,Cannot submit meter reading online,No specific system driver,Phone,Low,False,Resolved - Upheld,Upheld,Apology,8,0.0,False,False,False,True
199,6000002954,2026-04-04,Customer Service,Promised call-back never happened,No specific system driver,Webchat,Low,False,Resolved - Not Upheld,Not Upheld,No Action Required,9,0.0,False,False,False,True
200,6000004649,2024-09-12,Switching / Erroneous Transfer,Switch delayed beyond 5 working days,No specific system driver,Webchat,High,True,Resolved - Not Upheld,Not Upheld,No Action Required,43,0.0,False,False,False,False
201,6000004649,2025-10-08,Billing - Incorrect Charges,Wrong tariff rate applied,No specific system driver,Webchat,Low,True,Resolved - Upheld,Upheld,Tariff Correction,53,0.0,False,False,False,False
202,6000011934,2025-11-08,Refund Delay,Refund promised but not processed,No specific system driver,Phone,Medium,False,Resolved - Upheld,Upheld,Refund Issued,12,9.18,False,False,False,False
203,6000011934,2026-08-04,Debt / Collections Practice,DCA contact despite payment plan,Debt / Collections Practice,Phone,Medium,False,Open,,,0,0.0,False,False,False,False
204,6000013657,2025-02-18,Payment / Direct Debit,DD taken twice in one month,Payment / Direct Debit,App,Low,False,Resolved - Upheld,Upheld,Apology,1,0.0,False,False,False,False
205,6000013657,2025-03-01,Payment / Direct Debit,DD cancelled in error,Payment / Direct Debit,Phone,Low,False,Resolved - Upheld,Upheld,Apology,5,0.0,False,False,True,False
206,6000011271,2024-08-21,Smart Meter Installation,Installation left supply off,Smart Meter Installation,Phone,Medium,False,Resolved - Not Upheld,Not Upheld,No Action Required,10,0.0,False,False,False,False
207,6000010977,2025-10-23,Refund Delay,Refund promised but not processed,No specific system driver,Social Media,Medium,False,Resolved - Upheld,Upheld,Refund Issued,1,122.39,False,False,False,False
208,6000010977,2026-03-20,Website / App,App shows wrong balance,No specific system driver,Email,Low,False,Resolved - Not Upheld,Not Upheld,No Action Required,10,0.0,False,False,False,False
209,6000010977,2026-04-19,Debt / Collections Practice,Collections letter tone aggressive,Debt / Collections Practice,Email,Medium,False,Withdrawn,Not Upheld,No Action Required,7,0.0,False,False,True,False
210,6000017078,2024-08-15,Billing - Estimated Read,Bill based on estimate despite submitted read,Billing - Estimated Read,Webchat,Medium,True,Resolved - Not Upheld,Not Upheld,No Action Required,45,0.0,False,False,False,False
211,6000002981,2025-01-09,Payment / Direct Debit,DD cancelled in error,Payment / Direct Debit,Social Media,Low,False,Resolved - Upheld,Upheld,Apology,5,0.0,False,False,False,False
212,6000002981,2026-03-22,Payment / Direct Debit,DD amount increased without notice,Payment / Direct Debit,Phone,Low,False,Resolved - Upheld,Upheld,Refund Issued,3,20.46,False,False,False,False
213,6000012225,2024-12-11,Payment / Direct Debit,Payment not credited to account,Payment / Direct Debit,Webchat,Low,False,Resolved - Upheld,Upheld,Apology,10,0.0,False,False,False,False
214,6000006484,2026-05-21,Billing - Estimated Read,Smart meter not sending reads,Billing - Estimated Read,App,Low,False,Resolved - Partially Upheld,Partially Upheld,Apology,6,0.0,False,False,False,False
215,6000024566,2026-05-12,Debt / Collections Practice,Debt not owed - previous occupier,Debt / Collections Practice,Phone,Medium,False,Resolved - Upheld,Upheld,Payment Plan Set Up,1,0.0,False,False,False,True
216,6000024566,2026-06-14,Debt / Collections Practice,DCA contact despite payment plan,Debt / Collections Practice,Email,Medium,False,Resolved - Upheld,Upheld,Payment Plan Set Up,2,0.0,False,False,True,True
217,6000010694,2026-02-22,Billing - Back Billing,Large catch-up bill without warning,No specific system driver,Letter,Medium,False,Resolved - Upheld,Upheld,Goodwill Payment,11,38.88,False,False,False,True
218,6000021896,2024-11-16,Refund Delay,Credit refund not received,No specific system driver,Phone,Medium,False,Reopened,Partially Upheld,Refund Issued,10,62.63,False,False,False,True
219,6000008170,2025-05-16,Billing - Incorrect Charges,VAT applied incorrectly,No specific system driver,Letter,Low,False,Resolved - Partially Upheld,Partially Upheld,Tariff Correction,12,0.0,False,False,False,False
220,6000008170,2026-05-17,Payment / Direct Debit,DD cancelled in error,Payment / Direct Debit,Phone,Low,False,Resolved - Upheld,Upheld,Apology,13,0.0,False,False,False,False
221,6000014822,2026-06-06,Billing - Estimated Read,Catch-up bill after long estimation period,Billing - Estimated Read,App,Low,False,Resolved - Partially Upheld,Partially Upheld,Goodwill Payment,9,61.71,False,False,False,False
222,6000007480,2025-03-11,Payment / Direct Debit,Payment not credited to account,Payment / Direct Debit,Webchat,Low,False,Resolved - Not Upheld,Not Upheld,No Action Required,12,0.0,False,False,False,False
223,6000007480,2025-10-21,Final Bill / Move Out,Final bill based on estimate,Final Bill / Move Out,App,Low,True,Resolved - Not Upheld,Not Upheld,No Action Required,18,0.0,False,False,False,False
224,6000024562,2024-12-22,Smart Meter Installation,Pressure-selling of smart meter,Smart Meter Installation,Phone,Medium,False,Resolved - Partially Upheld,Partially Upheld,GSOP Compensation,14,30.0,True,False,False,False
